id_bien;No_voie;B_T_Q;Type_voie;Voie;Code_postal;id_codedep_codecommune;Type_local;surface_carrez;Surface_local;total_piece
23755;7;E;ALL;DU JOSAS;78350;78322;Appartement;72,47;71;4
23756;16;;RUE;AUGUSTE RENOIR;78430;78350;Appartement;106,38;105;5
23757;3;;RUE;DU PROFESSEUR TUFFIER;78430;78350;Appartement;36,55;36;2
23758;4;B;SQ;DE VERSAILLES;78160;78372;Appartement;63,67;66;4
23759;25;;GR;GRANDE RUE;78160;78372;Appartement;74,15;54;2
23760;102;;RUE;DE CHAUFFOUR;78970;78402;Appartement;61,4;62;3
23761;53;;RUE;DE MAREIL;78100;78551;Appartement;34,85;142;5
23762;42;;ALL;DES FAUVETTES;78540;78643;Appartement;34,97;33;2
23763;9002;;CLOS;SAINT VIGOR;78220;78686;Appartement;52,23;52;3
23764;30;;RUE;SAINT GILLES;80100;80001;Appartement;37,69;39;2
23765;14;;RUE;DES DEPORTES;80000;80021;Appartement;43,49;43;2
23766;27;;RUE;LASSUS;82000;82121;Appartement;69,3;74;2
23767;719;;AV;DE LEOJAC;82000;82121;Appartement;37,89;38;2
23768;305;;RUE;DE BUFFON;83150;83009;Appartement;62,79;63;3
23769;555;;AV;DES COLLINES DE TAMARIS;83500;83126;Maison;56,17;60;3
23770;555;;AV;DES COLLINES DE TAMARIS;83500;83126;Maison;58,06;60;3
23771;15;;PL;DU MARCHE;83870;83127;Appartement;51,75;48;1
23772;2;;PL;DE LA REPUBLIQUE;84240;84009;Appartement;90,7;70;3
23773;93;;RUE;DU PLAN DU SAULE;84410;84017;Appartement;54,1;28;1
23774;25;;PL;DE LA MAROTTE;84200;84031;Appartement;49,66;51;3
23775;4;;RUE;AUGUSTE LACOUR;84100;84087;Appartement;40,3;48;1
23776;4;;COUR;DE LA PIE;85200;85092;Appartement;72,74;74;3
23777;4;;RUE;DE LA BAUDUERE;85100;85194;Appartement;46,82;46;2
23778;87;;AV;DE LA CORNICHE;85270;85226;Appartement;17,71;18;1
23779;33;;AV;DU MARAIS;85270;85226;Appartement;28,94;38;1
23780;11;;BD;MAL DE LATTRE DE TASSIGNY;85360;85294;Appartement;68,92;66;3
23781;18;;RUE;GEORGES CLEMENCEAU;85150;85298;Appartement;79,1;79;3
23782;12;;RUE;MARCEL MADOUMIER;87100;87085;Appartement;61,35;63;3
23783;3;;RUE;DE LA GASSE;88250;88075;Appartement;53,14;53;2
23784;14;;RUE;DE LA GARE;88310;88116;Appartement;37,07;50;1
23785;6;;RUE;BOULAY DE LA MEURTHE;88000;88160;Appartement;99,51;104;5
23786;22;;CHE;DE LA JUSTICE;88000;88160;Appartement;83,75;86;5
23787;7;B;RUE;JULES FERRY;88190;88209;Appartement;100,25;108;4
23788;74;;AV;MARCEL SEMBAT;91200;91027;Appartement;60,21;60;3
23789;20;;AV;HENRI DUNANT;91200;91027;Appartement;60,89;61;3
23790;19;;RUE;G  ANTHONIOZ-DE GAULLE;91200;91027;Appartement;63,65;63;3
23791;3;;RUE;CHEVAL RUE;91820;91099;Appartement;16;16;1
23792;9001;;PL;DE LA PYRAMIDE;91800;91114;Appartement;70,28;70;3
23793;9001;;RES;DE LA CROIX BLANCHE;91380;91161;Appartement;63;64;3
23794;9001;;RES;DE LA CROIX BLANCHE;91380;91161;Appartement;80,72;78;4
23795;10;;DOM;DU CHATEAU;91380;91161;Appartement;62,11;64;3
23796;25;;RUE;DE LA GEOLE;91410;91200;Maison;47,09;45;3
23797;25;;RUE;DE LA GEOLE;91410;91200;Maison;46,17;45;3
23798;18;;AV;VICTOR HUGO;91860;91215;Appartement;59,44;61;3
23799;7;;RUE;DE LA DIGUE;91150;91223;Appartement;35,33;27;1
23800;9001;;RES;FONDS FANETTES;91190;91272;Appartement;81,01;81;4
23801;6;;RUE;LEON ROBELIN;91160;91345;Maison;52,55;55;3
23802;10;;BD;NELATON;91460;91363;Appartement;33,05;30;1
23803;3;;RUE;LA FONTAINE;91540;91386;Appartement;22,99;26;1
23804;14;;IMP;DE LA TONNELLE;91540;91468;Maison;80,72;79;4
23805;69;;RUE;DE PARIS;91120;91477;Appartement;52,13;38;3
23806;9001;;FRM;DU TEMPLE;91130;91521;Appartement;70,66;64;4
23807;4;;AV;DE L'ESSONNE;91130;91521;Appartement;60,75;61;3
23808;185;;RTE;DE LONGPONT;91700;91549;Appartement;65,75;73;4
23809;124;;BD;ARISTIDE BRIAND;91600;91589;Appartement;20,46;23;1
23810;12;;RUE;DES TROENES;91700;91685;Appartement;81,8;82;5
23811;48;;RUE;HENRI BARBUSSE;91330;91691;Appartement;26,17;26;1
23812;85;;RUE;DES HAUTES BIEVRES;92160;92002;Appartement;24,4;24;1
23813;14;;RUE;DU GEN DE GAULLE;92290;92019;Appartement;97,07;97;4
23814;90;;RUE;LAZARE CARNOT;92140;92023;Appartement;32,23;34;2
23815;1;;RUE;DU DOC CALMETTE;92110;92024;Appartement;65,85;65;4
23816;27;;RUE;MADAME DE SANZILLON;92110;92024;Appartement;84,36;85;3
23817;9;;RUE;MADIRAA;92400;92026;Appartement;19,04;16;1
23818;175;;BD;SAINT DENIS;92400;92026;Appartement;84,1;84;4
23819;27;;RUE;LASSERRE;92130;92040;Appartement;61,32;60;3
23820;8;;RUE;VOLTAIRE;92300;92044;Appartement;55,02;35;2
23821;88;;RUE;DANTON;92300;92044;Appartement;33,94;37;2
23822;11;;RUE;JEAN JAURES;92300;92044;Appartement;20,25;16;9
23823;98;;BD;BINEAU;92200;92051;Appartement;44,85;45;1
23824;35;;RUE;AUGUSTE BLANCHE;92800;92062;Appartement;31,61;33;3
23825;7;;VLA;DES PRES BORDEAUX;93120;93027;Maison;66,03;36;2
23826;2;;RUE;DE BORDEAUX;93800;93031;Appartement;36,9;36;2
23827;30;;RUE;GEORGES CLEMENCEAU;93190;93046;Appartement;54,09;54;2
23828;40;;RUE;DU SERGENT BOBILLOT;93100;93048;Appartement;33,72;34;2
23829;11;T;RUE;P VAILLANT COUTURIER;93360;93049;Appartement;58,06;58;3
23830;36;;ALL;DU CHATEAU D EAU;93340;93062;Appartement;18,42;20;1
23831;3;;RUE;D'AURION;93110;93064;Appartement;18,96;18;1
23832;13;;VLA;ANATOLE FRANCE;93200;93066;Appartement;72,99;71;3
23833;6;;ALL;SAINT EXUPERY;93240;93072;Appartement;66,3;65;3
23834;38;;;SIXIEME AVENUE;93290;93073;Appartement;39,56;42;2
23835;31;;RUE;COUSTE;94230;94016;Appartement;40,72;40;2
23836;16;;AV;DU GENERAL DE GAULLE;94500;94017;Appartement;19,06;20;1
23837;4;;RUE;DE SEBASTOPOL;94600;94022;Appartement;30,97;31;2
23838;8;;RUE;JEAN MERMOZ;94000;94028;Appartement;57,45;56;3
23839;41;;RUE;PIERRE SEMARD;94120;94033;Appartement;65,28;67;3
23840;4;B;RUE;BATHILDE;94250;94037;Appartement;27,4;26;2
23841;5;;RUE;EMILE GOEURY;94240;94038;Appartement;64,95;65;4
23842;9001;;RUE;PASTEUR;94450;94044;Appartement;67,97;66;4
23843;52;;QUAI;FERNAND SAGUET;94700;94046;Appartement;67,65;68;4
23844;83;;RUE;DU 11 NOVEMBRE 1918;94700;94046;Appartement;63,2;67;3
23845;17;;RUE;SADI CARNOT;94880;94053;Appartement;217,1;70;2
23846;40;;RUE;DU NOUVELET;94310;94054;Appartement;35;36;2
23847;75;;AV;FOCH;94100;94068;Appartement;61,55;60;4
23848;5;;RUE;DU PETIT BEAUBOURG;94100;94068;Appartement;48,17;48;3
23849;1;;AV;DU CHEMIN DE PRESLES;94410;94069;Appartement;37,08;37;1
23850;2;;RUE;CLAUDE MONET;94320;94073;Appartement;51,61;52;2
23851;104;;RUE;DE LA RESISTANCE;94320;94073;Appartement;55,95;56;3
23852;1;;VLA;DES BOUGAINVILLIERS;94440;94075;Appartement;66,32;67;3
23853;90;;RUE;DE CHEVILLY;94800;94076;Appartement;57,16;57;4
23854;1;;RUE;JEAN SACCARD;94290;94077;Appartement;43,08;52;2
23855;38;;AV;DU PETIT PARC;94300;94080;Appartement;38,34;41;2
23856;25;;AV;DE PARIS;94300;94080;Appartement;68,87;65;3
23857;36;B;RUE;PIERRE BROSSOLETTE;95260;95052;Maison;83,62;60;3
23858;1;T;RUE;DE L ISLE ADAM;95260;95052;Appartement;39,16;39;2
23859;14;;IMP;PLAINCHAULT LACROIX;95870;95063;Appartement;42;41;2
23860;1;;RUE;DU PONT;95820;95116;Appartement;87,85;73;3
23861;10;B;RUE;DU REPOS;95000;95127;Appartement;29,85;21;1
23862;4;;CHE;DUPUIS BRUN;95000;95127;Appartement;60,9;59;2
23863;3;;RUE;DU DESERT AUX NUAGES;95800;95127;Appartement;60,65;61;3
23864;3;;ALL;DES METEORES DE PAILLE;95800;95127;Appartement;63,35;63;3
23865;1;;RUE;DU DOCTEUR PEYROT;95600;95203;Appartement;85,03;84;4
23866;45;;CHS;JULES CESAR;95130;95252;Appartement;39,75;39;2
23867;25;;RES;CADET DE VAUX;95130;95252;Appartement;78,26;74;3
23868;27;;AV;DE L HOTEL DE VILLE;95130;95252;Appartement;88,32;87;4
23869;25;;BD;ROGER SALENGRO;95190;95280;Appartement;43,6;44;2
23870;1;;RUE;SAINT LAZARE;95290;95313;Appartement;37,89;40;2
23871;32;;ALL;DES BOURSEAUX;95280;95323;Maison;82,5;88;4
23872;24;;RUE;CARNOT;95160;95428;Appartement;23,63;24;2
23873;9;;CHE;DU MONT GRIFFARD;95160;95428;Appartement;55,4;55;3
23874;1;B;RUE;DE NESLES;95620;95480;Appartement;33,93;32;1
23875;5;;RUE;DES MARADAS MAUVES;95000;95500;Maison;106,81;102;5
23876;1;;RUE;LANCELOT DU LAC;95380;95509;Appartement;65,84;68;3
23877;2;;RUE;DES HALLES;95210;95555;Appartement;62,04;62;2
23878;1;;RUE;GIUSEPPE VERDI;95310;95572;Appartement;30,61;31;1
23879;7;;RUE;MAURICE UTRILLO;95110;95582;Appartement;63,69;64;3
23880;7;;RUE;VAUCONSANT;95110;95582;Appartement;33,19;29;1
23881;1;;AV;DES CHARMETTES;95400;95680;Appartement;13,37;13;1
23882;5;;;RES BALCONS DE LA FALAISE;11370;11202;Appartement;37,79;39;3
23883;5754;;RUE;DE LASSAY;14910;14079;Appartement;29,54;30;2
23884;597;;CHE;DE LA COTE DE GRACE;14600;14243;Appartement;33,08;34;2
23885;21;;RUE;DE STRASBOURG;14640;14754;Appartement;20,35;20;1
23886;6412;;VC;RES LES MARINES;14640;14754;Appartement;36,02;36;2
23887;3;;RUE;DE SERAUCOURT;18000;18033;Appartement;116,39;115;4
23888;53;;RUE;DU QUATRE SEPTEMBRE;26000;26362;Appartement;56,2;57;3
23889;28;;RUE;D ARGENCE;27000;27229;Appartement;45,25;45;2
23890;12;;RUE;DU FAUBOURG GUILLAUME;28000;28085;Appartement;13,7;17;1
23891;2;;MAIL;DES PETITS CLOS;28000;28085;Appartement;45,89;46;2
23892;43;;RUE;DE BREHAT;29600;29151;Appartement;29,95;29;1
23893;5319;;;LAMBRUSQUIERE;30770;30017;Appartement;23,16;22;1
23894;36;T;AV;DE LA REPUBLIQUE;39300;39097;Appartement;57,56;46;1
23895;15;;RUE;GEORGE  SAND;44400;44143;Maison;88,99;88;4
23896;123;;RUE;DE TOMBELOLY;47200;47157;Appartement;61,36;61;3
23897;9;;RUE;GENERAL PATTON;50400;50218;Appartement;44,64;46;2
23898;13;;RUE;DU PONT;51300;51649;Appartement;62,86;62;3
23899;106;;RUE;SAINT LAZARE;60200;60159;Appartement;84,24;84;3
23900;6;;DOM;DU LAC ALL FLAMANTS ROSES;62155;62571;Appartement;27,72;27;2
23901;2;;RUE;DELACROIX JARDINS OPHELIE;62500;62765;Appartement;39,71;40;2
23902;8;;ALL;DU CHATEAU;69310;69152;Appartement;81,18;81;4
23903;106;;RUE;DES ACACIAS;69400;69264;Appartement;38,6;38;2
23904;9;;RUE;PIERRE FONTAINE;75009;75109;Appartement;43,55;50;2
23905;45;;RUE;DE MAUBEUGE;75009;75109;Appartement;63,6;60;3
23906;1;;RUE;DE RIGAUDIN;77410;77005;Appartement;71,49;70;3
23907;31;;VC;LES NOUVEAUX HORIZONS;78990;78208;Appartement;85,6;85;4
23908;3;;FG;DE PLAISANCE;81370;81271;Appartement;69,42;67;3
23909;425;;;GRANDE VOYE;88270;88347;Maison;89;89;4
23910;6;;VLA;JACQUES OFFENBACH;91860;91215;Appartement;48,75;47;2
23911;57;B;AV;DES TILLEULS;94450;94044;Appartement;40;40;2
23912;5;;RUE;HELIE DENOIX DE SAINT-MARC;95320;95563;Appartement;54,04;54;3
23913;4;;RUE;JEAN MOULIN;2200;02722;Appartement;65,9;64;3
23914;2;;RUE;DU 11 NOVEMBRE;3200;03310;Appartement;67,64;67;4
23915;71;;RUE;JEAN JAURES;3200;03310;Appartement;74,54;80;3
23916;882;;CHE;DE RABIAC ESTAGNOL;6600;06004;Appartement;78,03;75;3
23917;20;;BD;ALBERT 1ER;6600;06004;Appartement;24,24;23;1
23918;628;;AV;PRINCE RAINIER III MONACO;6240;06012;Appartement;96,83;100;3
23919;9320;;PL;SAINTE LUCE;6800;06027;Appartement;83,32;84;4
23920;4425;C;RTE;DE SCLOS;6390;06048;Appartement;78,65;80;4
23921;18;;RUE;DU DOCTEUR MORIEZ;6440;06077;Appartement;70,08;36;1
23922;71;;AV;CERNUSCHI;6500;06083;Appartement;41,14;41;2
23923;32;;CHE;JEAN BAGNIS;6200;06088;Maison;102,4;95;4
23924;10;;AV;ANGELIQUE BRAQUET;6200;06088;Appartement;35,3;36;2
23925;1;;PARC;LISERB;6000;06088;Appartement;142,86;141;3
23926;49;;BD;GENERAL LOUIS DELFINO;6300;06088;Appartement;56,19;60;2
23927;3;;RUE;FODERE;6300;06088;Appartement;26,75;32;2
23928;30;;RUE;GUIGLIA;6000;06088;Appartement;75,25;73;2
23929;19;;AV;VAL MARIE;6200;06088;Appartement;75,71;75;3
23930;51;;AV;CORNICHE FLEURIE;6200;06088;Appartement;73,09;73;4
23931;173;;AV;DE LA PLAGE;6190;06104;Appartement;25,27;29;1
23932;9325;;RTE;DU   MOULINET;6380;06136;Appartement;84;86;4
23933;6281;;AV;MARTYRS DE LA RESISTANCE;6380;06136;Appartement;27,24;26;2
23934;301;;CHE;LINTIER;6220;06155;Maison;83,6;72;3
23935;4;;RUE;AMBROSIO;6220;06155;Appartement;25,6;34;2
23936;9725;;AV;SAINT EXUPERY;7000;07186;Appartement;35,26;35;2
23937;56;;RUE;DU LUXEMBOURG;8600;08190;Appartement;72,9;65;4
23938;23;;FG;DU MENIL;8200;08409;Appartement;54,62;59;2
23939;3;;RUE;DE LA PAIX;9300;09160;Appartement;52,01;42;1
23940;40;;BD;JULES GUESDE;10000;10387;Appartement;49,58;45;2
23941;14;;RES;LOUISIANE;11430;11170;Maison;12;58;4
23942;4;;RUE;BENJAMIN CREMIEUX;11100;11262;Appartement;38,74;35;2
23943;25;;RES;LE GRAND VERGER;13160;13027;Maison;73,18;73;4
23944;22;;RUE;AUGUSTIN FRESNEL;13013;13213;Appartement;44,39;44;1
23945;15;;RUE;HAUTE;14600;14333;Appartement;22,77;26;1
23946;32;T;RUE;JEAN GODEFROY;17000;17300;Appartement;49,85;40;1
23947;190;;RUE;DE ROUX;17000;17300;Appartement;47,96;46;2
23948;6;;;ROUTE DE RENNES;22250;22020;Appartement;40,51;40;2
23949;15;;QUAI;DU VAL DE RANCE;22100;22050;Appartement;109,39;110;3
23950;12;;RUE;DES 24E 19E DRAGONS;22100;22050;Appartement;58,21;61;2
23951;9001;;RUE;PETITE HAIE;22100;22050;Appartement;41,53;42;2
23952;9;;RUE;LEON JOUHAUX;23000;23096;Appartement;54,29;55;3
23953;7;;RUE;JEAN JACQUES ROUSSEAU;25000;25056;Appartement;40,3;55;2
23954;76;;RUE;DE CHALEZEULE;25000;25056;Appartement;69,83;68;4
23955;3;B;RUE;DU PUY;26100;26281;Appartement;74,43;74;4
23956;4;A;AV;PRESIDENT ROOSEVELT;26600;26347;Appartement;77,7;81;4
23957;10;;RUE;PIERRE BARNERON;26000;26362;Appartement;18,27;18;1
23958;13;;RUE;NICOLE;28000;28085;Appartement;118,47;119;4
23959;1;;RUE;DU FAUBOURG GUILLAUME;28000;28085;Appartement;19,1;28;1
23960;6;;RUE;DU GENERAL MANGIN;29400;29105;Appartement;62,33;55;3
23961;5;B;RTE;DE LA CORNICHE;20110;2A249;Appartement;63,54;64;3
23962;5421;;RES;DU PARC 3;20167;2A271;Appartement;64,76;65;3
23963;5217;;;IGLIASTROLO;20140;2A276;Appartement;37,74;27;2
23964;572;;AV;DE LA PINEDE;30240;30133;Appartement;38,08;36;2
23965;2;;AV;DE L HERMIONE;30240;30133;Appartement;30,53;30;2
23966;26;;AV;DE LA REPUBLIQUE;30320;30156;Appartement;65,4;65;3
23967;7;;RUE;DE NAZAN;31650;31506;Appartement;64,5;63;3
23968;1;;PL;SAINTES SCARBES;31000;31555;Appartement;44,5;44;2
23969;20;;RUE;SAINTE ANNE;31000;31555;Appartement;97,05;99;3
23970;40;;PL;DES CARMES;31000;31555;Appartement;115,29;90;3
23971;20;B;AV;DE TAUSSAT;33510;33005;Maison;119,32;105;5
23972;14;;RUE;FRANCIS LANINE;33120;33009;Appartement;38,5;45;2
23973;4;;RUE;AUGUSTE BOLLEE;33530;33032;Appartement;40,07;40;2
23974;97;;CRS;DE L YSER;33800;33063;Appartement;46,24;39;2
23975;13;;RUE;PIERRE LOTI;33800;33063;Appartement;25,71;27;1
23976;63;;RUE;DU COMMANDANT ARNOULD;33000;33063;Appartement;152,76;152;5
23977;173;;RUE;DE L ECOLE NORMALE CAUD;33200;33063;Maison;73,63;77;3
23978;91;;RUE;CAMILLE GODARD;33000;33063;Appartement;347,67;229;6
23979;48;;RUE;POMME D OR;33300;33063;Appartement;137,63;137;4
23980;46;;RUE;POMME D OR;33300;33063;Appartement;122,52;128;2
23981;48;;RUE;FRAGONARD;33520;33075;Appartement;46,12;45;2
23982;1672;;AV;DU GEN DE GAULLE;33140;33080;Appartement;42,87;43;2
23983;9009;;RES;LA BERGERIE;33560;33096;Appartement;70,2;69;3
23984;2;;PL;DE LA SOUYS;33270;33167;Appartement;74,32;72;3
23985;26;;RUE;DE L ANCIENNE POSTE;33290;33312;Appartement;44,03;43;2
23986;28;;RUE;DU RELAIS;33600;33318;Appartement;49,27;45;2
23987;12;;RUE;DES RESEDAS;33600;33318;Appartement;49,75;48;2
23988;9;B;RUE;DES FONTAINES;33112;33424;Appartement;59;59;3
23989;26;;CRS;GAMBETTA;33490;33435;Appartement;63;63;3
23990;1;;RUE;JULES MASSENET;33160;33449;Appartement;46,24;45;2
23991;95;;RUE;JEAN GOUJON;33160;33449;Maison;104,83;105;5
23992;5;I;RUE;MAQUIS DES VIGNES OUDIDES;33780;33514;Appartement;27,07;27;2
23993;19;;AV;DE LA COTE D ARGENT;33380;33555;Appartement;28,62;28;1
23994;5;;AV;DE CASSIOPEE;34300;34003;Appartement;18,8;20;2
23995;10;;RUE;DES CORSAIRES;34300;34003;Appartement;27,22;26;2
23996;73;;AV;DES SERGENTS;34300;34003;Appartement;24,86;24;1
23997;7;;PLAN;DES BOUCANIERS;34300;34003;Appartement;21,51;21;1
23998;9991;;ALL;DES SOURCES;34540;34023;Appartement;21,04;21;1
23999;1;;RUE;MAX ROUQUETTE;34830;34120;Appartement;63,28;61;3
24000;1;;RUE;DU PUITS DES ESQUILLES;34000;34172;Appartement;31;35;1
24001;33;;CAMI;FOUNJUT;34350;34324;Appartement;30,03;30;2
24002;6;;SQ;RENE VAUTIER;35131;35066;Appartement;43,58;43;2
24003;12;;RUE;DE SAINT LUNAIRE;35800;35093;Appartement;49,47;45;3
24004;74;;RUE;DE PARIS;35120;35095;Appartement;21,07;25;2
24005;43;;RUE;DUPONT DES LOGES;35000;35238;Appartement;35,57;12;1
24006;5;;RUE;ADOLPHE TOUFFAIT;35000;35238;Appartement;73;72;3
24007;5;;RUE;ALPHONSE THEBAULT;35400;35288;Appartement;35,74;38;1
24008;20;;RUE;GARENGEOT;35500;35360;Appartement;37,52;38;2
24009;11;;RUE;DU COLOMBIER;37100;37261;Appartement;74;72;3
24010;49;;RUE;MIRABEAU;37000;37261;Appartement;45,81;47;2
24011;274;;RUE;D ENTRAIGUES;37000;37261;Appartement;22,56;26;1
24012;5366;;RUE;DE LA MARSEILLAISE;38190;38175;Appartement;76,81;52;3
24013;21;;AV;ALSACE LORRAINE;38000;38185;Appartement;87,07;83;3
24014;13;;PL;GUSTAVE RIVET;38000;38185;Appartement;73,1;77;3
24015;6;;CRS;LIBERATION - GEN DE GAULLE;38100;38185;Appartement;90,15;90;3
24016;92;;CRS;JEAN JAURES;38000;38185;Appartement;57,16;60;2
24017;66;;RUE;DE LA REPUBLIQUE;38140;38337;Appartement;38,85;53;2
24018;26;;RUE;ADOLPHE MUGUET;38120;38382;Appartement;27,21;27;1
24019;7;B;RUE;DU FOYER;38120;38382;Maison;98,44;101;4
24020;94;;;HAMEAU DU CHATEAU;38360;38474;Maison;86,15;83;4
24021;27;;CHEM;DU VINAY;38360;38474;Appartement;41,2;40;2
24022;76;;AV;HENRY DUHAMEL;38410;38567;Appartement;49;43;2
24023;178;;RUE;DES BRUYERES;38410;38567;Appartement;42,22;43;2
24024;319;;RUE;DES CHARDONS BLEUS;38410;38567;Appartement;19,15;19;1
24025;2;;PL;BICHAT;39000;39300;Appartement;57,1;50;2
24026;1;;BD;DE POYUSAN;40100;40088;Appartement;78,32;78;3
24027;24;;RUE;DES ABEILLES;40100;40088;Appartement;57,48;58;2
24028;27;;AV;MAURICE MARTIN;40200;40184;Appartement;35,25;34;2
24029;502;;AV;DU 34 RI;40990;40279;Appartement;34,32;34;2
24030;1;;AV;DE MOISAN;40480;40328;Appartement;54,4;57;3
24031;7;;RUE;DU PRESSOIR BLANC;41000;41018;Appartement;60,36;59;3
24032;15;;RUE;RICHELANDIERE;42100;42218;Appartement;66,58;70;4
24033;7;;RUE;DES TEINTURIERS;42100;42218;Appartement;62;57;2
24034;2;;RUE;AUGUSTE KEUFER;42100;42218;Appartement;89,8;90;5
24035;5046;;;LE BOURG;43200;43007;Appartement;70,84;35;3
24036;55;;AV;MARECHAL FOCH;43000;43157;Appartement;23,23;24;1
24037;15;T;RTE;DE SAINT HILAIRE;44190;44043;Maison;96,97;107;4
24038;5;;PL;D ARMES;44490;44049;Appartement;21,57;21;1
24039;39;;AV;MAL DE LATTRE DE TASSIGNY;44500;44055;Appartement;70,56;70;3
24040;134;;RUE;DU CROISSANT;44300;44109;Appartement;78,79;77;4
24041;21;;RUE;DE LA PATOUILLERIE;44300;44109;Appartement;68,83;68;3
24042;30;;RUE;SATURNE;44800;44162;Maison;80,73;82;4
24043;76;;RUE;FRANCOIS VOLTAIRE;44600;44184;Appartement;70,3;74;3
24044;12;;RUE;DES CHARENTES;44230;44190;Maison;72,15;72;4
24045;5;;RUE;JEAN CABUT DIT CABU;44230;44190;Appartement;77,66;78;4
24046;2;;RUE;ALBERT CAMUS;45400;45147;Appartement;85,55;83;5
24047;8;;BD;DU SAUMON;45150;45173;Appartement;80,63;80;4
24048;43;;RUE;DE BEAUVOIR;45160;45232;Appartement;38,9;38;2
24049;10;;RUE;DU CAP GUSTAVE DE BOISSIEU;45000;45234;Appartement;63,55;65;3
24050;15;;RUE;DES CURES;45000;45234;Appartement;28,4;38;2
24051;65;;RUE;NICOLE DUCLOS;45770;45302;Appartement;42,6;43;2
24052;17;;RUE;ALBERT CAMUS;47000;47001;Appartement;41,4;47;2
24053;90;;AV;MICHELET;47000;47001;Appartement;142,07;110;5
24054;1;B;PL;LOUIS IMBACH;49100;49007;Appartement;23,65;15;1
24055;11;;RUE;PTE ROMAINE;49100;49007;Appartement;17,52;25;1
24056;2;;RUE;DE LA CONSTITUTION;50300;50025;Appartement;40,65;44;2
24057;15;;ALL;PAUL DOUMER;51000;51108;Appartement;75,95;75;3
24058;13;;RUE;DE LORIENT;54180;54257;Appartement;67;67;3
24059;12;;RUE;SAINT MANSUY;54000;54395;Appartement;59,33;58;2
24060;18;;RUE;GUSTAVE SIMON;54000;54395;Appartement;56,2;60;2
24061;3;;RUE;DU CHEMIN BLANC;54000;54395;Appartement;73,2;67;4
24062;11;;RUE;DE LA POUDRIERE;54130;54482;Appartement;98,11;99;5
24063;25;;RUE;MICHATEL;54200;54528;Appartement;88,57;90;5
24064;7;;RUE;DU PRESIDENT POINCARE;55100;55545;Appartement;62,03;64;3
24065;5938;;;KERHILIO;56410;56054;Appartement;43,2;48;3
24066;2;;RUE;JEANNE-MARIE LE BOZEC;56520;56078;Appartement;44,85;43;2
24067;46;;RUE;JULES LE GRAND;56100;56121;Appartement;21,27;25;2
24068;4;;RUE;MARIE DORVAL;56100;56121;Appartement;35,69;36;1
24069;15;;RUE;CESAR;56100;56121;Appartement;75,26;75;3
24070;12;;RUE;DU 4 SEPTEMBRE;58600;58117;Appartement;178,11;40;2
24071;74;;AV;DE FLANDRE;59491;59009;Appartement;68,4;72;3
24072;24;;QUAI;DE L OUEST;59000;59350;Appartement;96,39;95;3
24073;14;;RUE;DE SAINT OMER;59800;59350;Appartement;39,34;39;2
24074;145;;RUE;DES POSTES;59000;59350;Appartement;31,2;30;1
24075;10;;RUE;HENRI KOLB;59000;59350;Appartement;25,88;26;2
24076;225;;RUE;DU GENERAL DE GAULLE;59110;59368;Appartement;66,41;60;3
24077;1;;RUE;DES ESSARTS;59110;59368;Appartement;68,2;69;3
24078;1;;RUE;PHILIPPE NOIRET;59700;59378;Appartement;63,49;64;3
24079;26;;AV;DU MARECHAL DE LATTRE;59350;59527;Appartement;38,28;38;2
24080;31;;RUE;ROGER BOUVRY;59113;59560;Appartement;87,26;86;4
24081;8;;;COUR DELSAUX;59300;59606;Appartement;42;38;1
24082;1;B;RUE;DU DOCTEUR LAENNEC;59139;59648;Appartement;67,5;64;3
24083;2;;RUE;DU DOCTEUR CALMETTE;60200;60159;Appartement;48,76;50;2
24084;4;;RUE;DU MOULIN;60660;60173;Appartement;49,76;52;2
24085;6;;RUE;DU MOUTHIER;60530;60450;Appartement;88,74;89;3
24086;7;;RUE;DU DR SCHWEITZER;60180;60463;Appartement;82,25;76;4
24087;367;;RUE;DE L'OISE;60700;60509;Appartement;47,2;48;2
24088;19;;AV;DE LA GARE;60290;60524;Appartement;28,24;33;2
24089;1;;RUE;MARCEL BLANCHET;60660;60601;Appartement;46,94;47;2
24090;10;;PL;MARMOTTAN;62400;62119;Appartement;55,59;50;3
24091;29;;RUE;DE LA POMME D OR;62100;62193;Appartement;43;44;2
24092;15;;BD;GAMBETTA;62100;62193;Appartement;76,23;76;3
24093;38;;BD;DESAIX;63200;63300;Appartement;36,8;44;2
24094;9001;;RUE;VICTOR HUGO;64320;64132;Appartement;68,79;68;4
24095;31;;RUE;MICHEL HOUNAU;64000;64445;Appartement;48,4;45;2
24096;14;;RUE;GEORGES CLEMENCEAU;65000;65440;Appartement;39,77;65;2
24097;80;;PL;DE L'EGLISE;69220;69036;Appartement;47,55;70;2
24098;12;;RUE;PASTEUR;69410;69040;Appartement;76,35;78;3
24099;51;;RUE;DE L EGALITE;69700;69091;Appartement;108,84;106;3
24100;2;;RUE;DES FAIENCIERS;69520;69096;Appartement;51,57;52;2
24101;1;;RUE;GUILLAUME APOLLINAIRE;69310;69152;Maison;76,4;76;4
24102;5336;;RTE;DE LA CROIX DU BAN;69290;69154;Appartement;98,62;99;3
24103;58;;AV;CLEMENCEAU;69230;69204;Appartement;54,4;53;2
24104;54;;AV;DU HUIT MAI 1945;69160;69244;Appartement;96,25;95;3
24105;63;;AV;JULES GUESDE;69200;69259;Appartement;68,18;68;3
